Year,Month,DayOfWeek,IATA_Code_Marketing_Airline,CRSDepTime,DepDelay,ArrDelay,Distance,CarrierDelay,WeatherDelay,LateAircraftDelay,Delay_Category
2024,1,4,G4,1026,-1.0,-15.0,1029.0,0.0,0.0,0.0,Green
2024,1,7,WN,1345,0.0,-24.0,368.0,0.0,0.0,0.0,Green
2024,1,3,NK,1616,-7.0,9.0,842.0,0.0,0.0,0.0,Green
2024,1,4,DL,1545,24.0,16.0,226.0,1.0,0.0,15.0,Orange
2024,1,6,AA,1220,-4.0,-1.0,337.0,0.0,0.0,0.0,Green
2024,1,3,UA,1305,-5.0,-28.0,751.0,0.0,0.0,0.0,Green
2024,1,4,DL,1655,45.0,23.0,541.0,23.0,0.0,0.0,Orange
2024,1,5,DL,1900,-10.0,-16.0,677.0,0.0,0.0,0.0,Green
2024,1,6,AA,2225,23.0,22.0,91.0,0.0,13.0,9.0,Orange
2024,1,6,WN,1405,60.0,51.0,323.0,0.0,0.0,51.0,Orange
2024,1,2,NK,2122,-4.0,-7.0,386.0,0.0,0.0,0.0,Green
2024,1,2,UA,1350,1.0,4.0,1452.0,0.0,0.0,0.0,Green
2024,1,6,B6,659,35.0,10.0,2475.0,0.0,0.0,0.0,Green
2024,1,6,AA,1120,13.0,16.0,3784.0,13.0,0.0,0.0,Orange
2024,1,7,WN,1100,229.0,222.0,324.0,206.0,0.0,16.0,Red
2024,1,1,AS,1240,-8.0,-13.0,421.0,0.0,0.0,0.0,Green
2024,1,4,WN,610,2.0,-7.0,612.0,0.0,0.0,0.0,Green
2024,1,5,WN,1325,36.0,30.0,759.0,19.0,0.0,11.0,Orange
2024,1,4,UA,820,-5.0,-16.0,236.0,0.0,0.0,0.0,Green
2024,1,3,AA,1830,-9.0,6.0,1037.0,0.0,0.0,0.0,Green
2024,1,2,DL,1531,-6.0,-15.0,444.0,0.0,0.0,0.0,Green
2024,1,1,UA,1411,0.0,-15.0,1385.0,0.0,0.0,0.0,Green
2024,1,6,DL,1529,4.0,5.0,270.0,0.0,0.0,0.0,Green
2024,1,5,NK,1925,16.0,1.0,1182.0,0.0,0.0,0.0,Green
2024,1,1,WN,1725,8.0,7.0,879.0,0.0,0.0,0.0,Green
2024,1,6,UA,1349,75.0,61.0,472.0,0.0,0.0,61.0,Red
2024,1,2,AA,1801,70.0,74.0,936.0,0.0,13.0,57.0,Red
2024,1,7,AA,1843,-2.0,3.0,509.0,0.0,0.0,0.0,Green
2024,1,3,UA,1700,-2.0,-43.0,719.0,0.0,0.0,0.0,Green
2024,1,5,DL,1755,-7.0,-14.0,134.0,0.0,0.0,0.0,Green
2024,1,5,WN,1800,38.0,33.0,527.0,0.0,0.0,33.0,Orange
2024,1,1,AA,1219,91.0,86.0,945.0,26.0,0.0,60.0,Red
2024,1,2,WN,1715,2.0,5.0,216.0,0.0,0.0,0.0,Green
2024,1,2,AA,948,-11.0,-4.0,1121.0,0.0,0.0,0.0,Green
2024,1,4,DL,715,0.0,-17.0,447.0,0.0,0.0,0.0,Green
2024,1,1,DL,2100,-11.0,-18.0,743.0,0.0,0.0,0.0,Green
2024,1,6,UA,2025,29.0,17.0,191.0,17.0,0.0,0.0,Orange
2024,1,2,AA,1407,-8.0,-17.0,977.0,0.0,0.0,0.0,Green
2024,1,3,NK,1249,-1.0,-22.0,404.0,0.0,0.0,0.0,Green
2024,1,1,AA,827,-7.0,-17.0,601.0,0.0,0.0,0.0,Green
2024,1,7,AS,834,-8.0,-20.0,807.0,0.0,0.0,0.0,Green
2024,1,7,DL,2030,-13.0,-18.0,587.0,0.0,0.0,0.0,Green
2024,1,2,WN,1030,15.0,-13.0,867.0,0.0,0.0,0.0,Green
2024,1,3,UA,700,-7.0,-25.0,612.0,0.0,0.0,0.0,Green
2024,1,1,AA,2040,-7.0,-29.0,122.0,0.0,0.0,0.0,Green
2024,1,7,AA,1215,52.0,88.0,280.0,0.0,0.0,52.0,Red
2024,1,3,AA,717,72.0,47.0,83.0,47.0,0.0,0.0,Orange
2024,1,1,WN,2005,171.0,160.0,879.0,8.0,0.0,152.0,Red
2024,1,4,UA,1400,13.0,-12.0,1874.0,0.0,0.0,0.0,Green
2024,1,1,AA,1014,15.0,19.0,224.0,15.0,0.0,0.0,Orange
2024,1,5,UA,716,-11.0,-26.0,421.0,0.0,0.0,0.0,Green
2024,1,3,WN,1210,-6.0,-20.0,362.0,0.0,0.0,0.0,Green
2024,1,3,UA,917,-4.0,-15.0,541.0,0.0,0.0,0.0,Green
2024,1,7,UA,1425,-4.0,-11.0,572.0,0.0,0.0,0.0,Green
2024,1,3,WN,1640,2.0,3.0,581.0,0.0,0.0,0.0,Green
2024,1,4,DL,1600,0.0,-20.0,2586.0,0.0,0.0,0.0,Green
2024,1,6,AA,1234,31.0,34.0,1430.0,15.0,0.0,16.0,Orange
2024,1,2,AA,1433,13.0,9.0,646.0,0.0,0.0,0.0,Green
2024,1,3,AA,600,-2.0,-16.0,175.0,0.0,0.0,0.0,Green
2024,1,6,DL,1429,-4.0,-6.0,533.0,0.0,0.0,0.0,Green
2024,1,2,AA,1245,-6.0,-10.0,728.0,0.0,0.0,0.0,Green
2024,1,1,UA,1140,-7.0,-30.0,605.0,0.0,0.0,0.0,Green
2024,1,5,DL,520,-11.0,-16.0,387.0,0.0,0.0,0.0,Green
2024,1,5,DL,1420,0.0,-5.0,1587.0,0.0,0.0,0.0,Green
2024,1,6,DL,1630,0.0,10.0,549.0,0.0,0.0,0.0,Green
2024,1,4,WN,2145,2.0,-14.0,210.0,0.0,0.0,0.0,Green
2024,1,7,WN,645,-5.0,-23.0,880.0,0.0,0.0,0.0,Green
2024,1,4,AA,2100,-7.0,-16.0,1032.0,0.0,0.0,0.0,Green
2024,1,6,UA,630,-4.0,-29.0,1464.0,0.0,0.0,0.0,Green
2024,1,2,AA,1901,-12.0,-22.0,715.0,0.0,0.0,0.0,Green
2024,1,5,DL,1959,12.0,-3.0,1020.0,0.0,0.0,0.0,Green
2024,1,6,F9,655,-9.0,-25.0,666.0,0.0,0.0,0.0,Green
2024,1,1,WN,950,14.0,4.0,251.0,0.0,0.0,0.0,Green
2024,1,5,AA,1011,-4.0,-23.0,304.0,0.0,0.0,0.0,Green
2024,1,3,HA,1735,5.0,13.0,216.0,0.0,0.0,0.0,Green
2024,1,6,UA,1930,78.0,65.0,550.0,0.0,59.0,6.0,Red
2024,1,1,DL,1330,16.0,-25.0,2475.0,0.0,0.0,0.0,Green
2024,1,7,WN,1010,18.0,4.0,611.0,0.0,0.0,0.0,Green
2024,1,7,AA,1314,-10.0,-12.0,369.0,0.0,0.0,0.0,Green
2024,1,6,AA,900,-10.0,-3.0,1067.0,0.0,0.0,0.0,Green
2024,1,1,WN,1105,-6.0,-19.0,570.0,0.0,0.0,0.0,Green
2024,1,4,WN,1925,43.0,53.0,880.0,43.0,0.0,0.0,Orange
2024,1,2,DL,1232,-6.0,-45.0,1979.0,0.0,0.0,0.0,Green
2024,1,4,AA,2041,7.0,28.0,137.0,0.0,7.0,0.0,Orange
2024,1,3,DL,1225,-5.0,-17.0,425.0,0.0,0.0,0.0,Green
2024,1,7,WN,2155,1.0,-10.0,345.0,0.0,0.0,0.0,Green
2024,1,5,UA,845,-3.0,-2.0,848.0,0.0,0.0,0.0,Green
2024,1,4,DL,1131,-3.0,-9.0,340.0,0.0,0.0,0.0,Green
2024,1,5,G4,1524,35.0,18.0,1299.0,18.0,0.0,0.0,Orange
2024,1,4,AA,1818,-6.0,-15.0,640.0,0.0,0.0,0.0,Green
2024,1,5,WN,1340,1.0,-10.0,806.0,0.0,0.0,0.0,Green
2024,1,3,WN,1920,-6.0,-12.0,402.0,0.0,0.0,0.0,Green
2024,1,1,UA,2008,-6.0,-22.0,937.0,0.0,0.0,0.0,Green
2024,1,7,DL,605,56.0,79.0,712.0,0.0,56.0,0.0,Red
2024,1,1,WN,2130,-5.0,-9.0,488.0,0.0,0.0,0.0,Green
2024,1,4,AA,1107,-6.0,-10.0,175.0,0.0,0.0,0.0,Green
2024,1,4,AA,600,-4.0,-13.0,1437.0,0.0,0.0,0.0,Green
2024,1,2,DL,959,-5.0,-17.0,954.0,0.0,0.0,0.0,Green
2024,1,3,HA,700,-7.0,-9.0,163.0,0.0,0.0,0.0,Green
2024,1,2,WN,1015,-2.0,1.0,1020.0,0.0,0.0,0.0,Green
2024,1,2,UA,810,225.0,231.0,909.0,0.0,0.0,225.0,Red
2024,1,2,WN,730,-6.0,-16.0,480.0,0.0,0.0,0.0,Green
2024,1,7,AS,1350,-1.0,-15.0,389.0,0.0,0.0,0.0,Green
2024,1,5,AA,1946,50.0,53.0,437.0,5.0,0.0,45.0,Orange
2024,1,1,G4,1135,-27.0,0.0,1101.0,0.0,0.0,0.0,Green
2024,1,3,UA,1635,-6.0,11.0,1024.0,0.0,0.0,0.0,Green
2024,1,1,DL,1220,-4.0,-12.0,1304.0,0.0,0.0,0.0,Green
2024,1,3,UA,1425,-6.0,-22.0,2398.0,0.0,0.0,0.0,Green
2024,1,7,B6,1435,5.0,-8.0,667.0,0.0,0.0,0.0,Green
2024,1,2,AA,1104,-2.0,-31.0,2125.0,0.0,0.0,0.0,Green
2024,1,5,DL,1315,82.0,77.0,290.0,0.0,0.0,77.0,Red
2024,1,6,AA,608,42.0,38.0,135.0,38.0,0.0,0.0,Orange
2024,1,5,AA,1530,0.0,-9.0,1096.0,0.0,0.0,0.0,Green
2024,1,6,UA,1255,-4.0,-28.0,258.0,0.0,0.0,0.0,Green
2024,1,2,AA,1345,105.0,95.0,190.0,0.0,0.0,83.0,Red
2024,1,3,AA,1629,0.0,26.0,337.0,26.0,0.0,0.0,Orange
2024,1,5,AA,1125,-10.0,-33.0,396.0,0.0,0.0,0.0,Green
2024,1,4,AA,1505,9.0,17.0,569.0,0.0,0.0,9.0,Orange
2024,1,7,AA,1440,-6.0,-19.0,721.0,0.0,0.0,0.0,Green
2024,1,5,AA,844,-5.0,-24.0,1085.0,0.0,0.0,0.0,Green
2024,1,4,DL,2110,2.0,1.0,591.0,0.0,0.0,0.0,Green
2024,1,6,B6,739,72.0,47.0,1754.0,47.0,0.0,0.0,Orange
2024,1,6,NK,1130,21.0,29.0,966.0,21.0,0.0,0.0,Orange
2024,1,4,AA,2215,24.0,-12.0,2077.0,0.0,0.0,0.0,Green
2024,1,6,DL,815,127.0,93.0,2446.0,93.0,0.0,0.0,Red
2024,1,5,UA,710,-4.0,-14.0,733.0,0.0,0.0,0.0,Green
2024,1,6,AA,500,15.0,12.0,1061.0,0.0,0.0,0.0,Green
2024,1,3,DL,2010,-3.0,-3.0,425.0,0.0,0.0,0.0,Green
2024,1,1,DL,1024,-2.0,-12.0,448.0,0.0,0.0,0.0,Green
2024,1,3,WN,625,-4.0,-24.0,721.0,0.0,0.0,0.0,Green
2024,1,2,DL,710,-11.0,-29.0,1299.0,0.0,0.0,0.0,Green
2024,1,2,AS,1706,-9.0,-19.0,417.0,0.0,0.0,0.0,Green
2024,1,2,DL,740,16.0,-21.0,1562.0,0.0,0.0,0.0,Green
2024,1,7,AS,1437,-5.0,-19.0,867.0,0.0,0.0,0.0,Green
2024,1,4,WN,900,-3.0,-7.0,192.0,0.0,0.0,0.0,Green
2024,1,2,WN,725,-7.0,-2.0,484.0,0.0,0.0,0.0,Green
2024,1,7,DL,1120,-4.0,-1.0,1340.0,0.0,0.0,0.0,Green
2024,1,3,UA,1910,3.0,-3.0,804.0,0.0,0.0,0.0,Green
2024,1,2,UA,935,15.0,26.0,1709.0,15.0,0.0,0.0,Orange
2024,1,5,UA,1700,-7.0,-9.0,140.0,0.0,0.0,0.0,Green
2024,1,3,F9,1543,124.0,120.0,1565.0,0.0,0.0,120.0,Red
2024,1,5,DL,1755,-10.0,-20.0,707.0,0.0,0.0,0.0,Green
2024,1,5,WN,1210,-5.0,-10.0,574.0,0.0,0.0,0.0,Green
2024,1,2,DL,959,-3.0,-24.0,920.0,0.0,0.0,0.0,Green
2024,1,6,AA,1045,155.0,155.0,1013.0,9.0,0.0,146.0,Red
2024,1,3,AA,620,-5.0,-1.0,257.0,0.0,0.0,0.0,Green
2024,1,6,DL,700,1.0,-5.0,2454.0,0.0,0.0,0.0,Green
2024,1,7,DL,1545,27.0,8.0,1127.0,0.0,0.0,0.0,Green
2024,1,3,AA,1444,0.0,32.0,1121.0,0.0,0.0,0.0,Orange
2024,1,6,WN,645,-3.0,-16.0,405.0,0.0,0.0,0.0,Green
2024,1,1,B6,1150,-22.0,-5.0,496.0,0.0,0.0,0.0,Green
2024,1,5,AA,1015,70.0,194.0,948.0,0.0,70.0,0.0,Red
2024,1,2,UA,925,34.0,160.0,2253.0,0.0,34.0,0.0,Red
2024,1,6,DL,850,-4.0,-28.0,733.0,0.0,0.0,0.0,Green
2024,1,4,UA,700,0.0,11.0,1882.0,0.0,0.0,0.0,Green
2024,1,6,WN,605,-4.0,-1.0,277.0,0.0,0.0,0.0,Green
2024,1,4,DL,1410,-3.0,14.0,2139.0,0.0,0.0,0.0,Green
2024,1,2,UA,1232,-5.0,-24.0,1182.0,0.0,0.0,0.0,Green
2024,1,1,UA,1422,-7.0,-24.0,1034.0,0.0,0.0,0.0,Green
2024,1,1,DL,735,4.0,-26.0,2611.0,0.0,0.0,0.0,Green
2024,1,6,B6,600,27.0,21.0,1050.0,0.0,0.0,0.0,Orange
2024,1,1,UA,2000,7.0,10.0,108.0,0.0,0.0,0.0,Green
2024,1,3,AA,1418,-13.0,-37.0,723.0,0.0,0.0,0.0,Green
2024,1,4,UA,1405,28.0,2.0,802.0,0.0,0.0,0.0,Green
2024,1,2,F9,2051,9.0,-11.0,787.0,0.0,0.0,0.0,Green
2024,1,3,UA,1325,3.0,-4.0,602.0,0.0,0.0,0.0,Green
2024,1,1,UA,845,-7.0,-26.0,534.0,0.0,0.0,0.0,Green
2024,1,2,WN,1320,2.0,2.0,916.0,0.0,0.0,0.0,Green
2024,1,2,DL,835,26.0,21.0,646.0,0.0,21.0,0.0,Orange
2024,1,2,UA,2353,59.0,31.0,2405.0,17.0,0.0,14.0,Orange
2024,1,6,DL,1815,-14.0,15.0,290.0,0.0,0.0,0.0,Orange
2024,1,6,AA,1545,-10.0,-29.0,328.0,0.0,0.0,0.0,Green
2024,1,2,UA,1640,-5.0,4.0,421.0,0.0,0.0,0.0,Green
2024,1,1,NK,1527,-9.0,-24.0,946.0,0.0,0.0,0.0,Green
2024,1,2,DL,1753,-4.0,-23.0,620.0,0.0,0.0,0.0,Green
2024,1,7,AA,1125,-2.0,-17.0,430.0,0.0,0.0,0.0,Green
2024,1,7,DL,1920,4.0,-18.0,214.0,0.0,0.0,0.0,Green
2024,1,3,AS,1304,43.0,46.0,123.0,0.0,0.0,43.0,Orange
2024,1,7,DL,1628,-1.0,-14.0,257.0,0.0,0.0,0.0,Green
2024,1,4,DL,1121,0.0,-10.0,223.0,0.0,0.0,0.0,Green
2024,1,5,UA,1555,20.0,14.0,1846.0,0.0,0.0,0.0,Green
2024,1,3,DL,2045,36.0,11.0,574.0,0.0,0.0,0.0,Green
2024,1,2,WN,1930,-8.0,-11.0,667.0,0.0,0.0,0.0,Green
2024,1,2,AA,940,8.0,38.0,491.0,8.0,0.0,0.0,Orange
2024,1,2,AA,2006,-5.0,-7.0,710.0,0.0,0.0,0.0,Green
2024,1,3,DL,1515,-1.0,-1.0,1947.0,0.0,0.0,0.0,Green
2024,1,7,AA,1230,0.0,31.0,1089.0,0.0,0.0,0.0,Orange
2024,1,6,AA,815,-7.0,-20.0,613.0,0.0,0.0,0.0,Green
2024,1,3,AA,637,-2.0,1.0,528.0,0.0,0.0,0.0,Green
2024,1,2,UA,510,-7.0,-30.0,1635.0,0.0,0.0,0.0,Green
2024,1,1,DL,1615,-4.0,25.0,1249.0,0.0,0.0,0.0,Orange
2024,1,3,WN,850,1.0,11.0,1242.0,0.0,0.0,0.0,Green
2024,1,4,WN,1130,48.0,54.0,1105.0,0.0,0.0,48.0,Orange
2024,1,4,DL,930,150.0,134.0,762.0,134.0,0.0,0.0,Red
2024,1,2,WN,625,-1.0,-30.0,1072.0,0.0,0.0,0.0,Green
2024,1,2,AA,2146,23.0,5.0,1068.0,0.0,0.0,0.0,Green
2024,1,1,WN,1735,37.0,29.0,1514.0,20.0,0.0,9.0,Orange
2024,1,3,AA,1403,-8.0,-10.0,853.0,0.0,0.0,0.0,Green
2024,1,1,UA,2050,-1.0,3.0,533.0,0.0,0.0,0.0,Green
2024,1,6,UA,1140,-7.0,-8.0,628.0,0.0,0.0,0.0,Green
2024,1,5,DL,2159,-6.0,-20.0,743.0,0.0,0.0,0.0,Green
2024,1,7,DL,642,-3.0,-18.0,344.0,0.0,0.0,0.0,Green
2024,1,4,UA,1903,-1.0,-13.0,458.0,0.0,0.0,0.0,Green
2024,1,3,WN,2010,-7.0,-8.0,972.0,0.0,0.0,0.0,Green
2024,1,1,AS,1135,13.0,10.0,414.0,0.0,0.0,0.0,Green
2024,1,5,DL,1127,-4.0,-22.0,1199.0,0.0,0.0,0.0,Green
2024,1,7,UA,1617,0.0,-5.0,319.0,0.0,0.0,0.0,Green
2024,1,6,UA,1325,-3.0,3.0,589.0,0.0,0.0,0.0,Green
2024,1,5,AA,1323,8.0,-5.0,405.0,0.0,0.0,0.0,Green
2024,1,2,AS,2110,-5.0,-13.0,479.0,0.0,0.0,0.0,Green
2024,1,4,UA,1434,-2.0,-17.0,522.0,0.0,0.0,0.0,Green
2024,1,5,AA,1235,17.0,-3.0,237.0,0.0,0.0,0.0,Green
2024,1,5,UA,700,-6.0,3.0,455.0,0.0,0.0,0.0,Green
2024,1,1,AA,1031,-4.0,-13.0,641.0,0.0,0.0,0.0,Green
2024,1,6,AS,1555,0.0,-4.0,689.0,0.0,0.0,0.0,Green
2024,1,2,WN,1115,-2.0,2.0,404.0,0.0,0.0,0.0,Green
2024,1,5,UA,1743,-12.0,-18.0,1492.0,0.0,0.0,0.0,Green
2024,1,2,AA,600,49.0,49.0,1188.0,0.0,49.0,0.0,Orange
2024,1,2,AS,2015,-8.0,-35.0,2454.0,0.0,0.0,0.0,Green
2024,1,2,UA,630,-10.0,-26.0,966.0,0.0,0.0,0.0,Green
2024,1,3,AA,1250,-6.0,-20.0,455.0,0.0,0.0,0.0,Green
2024,1,1,NK,2015,8.0,3.0,1065.0,0.0,0.0,0.0,Green
2024,1,5,UA,1905,4.0,3.0,125.0,0.0,0.0,0.0,Green
2024,1,2,AA,2255,-5.0,4.0,113.0,0.0,0.0,0.0,Green
2024,1,3,AA,659,-3.0,-41.0,1521.0,0.0,0.0,0.0,Green
2024,1,1,WN,1630,-5.0,-14.0,325.0,0.0,0.0,0.0,Green
2024,1,7,DL,1355,13.0,11.0,1931.0,0.0,0.0,0.0,Green
2024,1,3,WN,920,-3.0,-1.0,601.0,0.0,0.0,0.0,Green
2024,1,5,DL,1223,-1.0,-7.0,594.0,0.0,0.0,0.0,Green
2024,1,6,DL,1859,-8.0,-12.0,577.0,0.0,0.0,0.0,Green
2024,1,3,UA,620,-8.0,-35.0,605.0,0.0,0.0,0.0,Green
2024,1,7,AA,2100,-10.0,-19.0,363.0,0.0,0.0,0.0,Green
2024,1,4,AA,1244,-5.0,-24.0,1171.0,0.0,0.0,0.0,Green
2024,1,4,DL,2140,1.0,4.0,532.0,0.0,0.0,0.0,Green
2024,1,6,UA,1205,222.0,213.0,3365.0,52.0,0.0,161.0,Red
2024,1,4,WN,615,-5.0,-34.0,1246.0,0.0,0.0,0.0,Green
2024,1,3,AA,1845,-7.0,-10.0,985.0,0.0,0.0,0.0,Green
2024,1,6,WN,645,-5.0,-10.0,1709.0,0.0,0.0,0.0,Green
2024,1,3,AA,1851,-2.0,-18.0,802.0,0.0,0.0,0.0,Green
2024,1,6,AA,2244,-10.0,-52.0,2504.0,0.0,0.0,0.0,Green
2024,1,5,DL,1959,-11.0,-39.0,867.0,0.0,0.0,0.0,Green
2024,1,7,AA,942,-5.0,-1.0,577.0,0.0,0.0,0.0,Green
2024,1,1,UA,1433,83.0,85.0,678.0,83.0,0.0,0.0,Red
2024,1,3,WN,1205,0.0,78.0,798.0,0.0,0.0,0.0,Red
2024,1,7,DL,1012,-8.0,3.0,1022.0,0.0,0.0,0.0,Green
2024,1,4,DL,1610,-3.0,-11.0,228.0,0.0,0.0,0.0,Green
2024,1,1,G4,650,-6.0,-8.0,1206.0,0.0,0.0,0.0,Green
2024,1,1,DL,638,-5.0,-7.0,305.0,0.0,0.0,0.0,Green
2024,1,2,WN,2215,0.0,-12.0,237.0,0.0,0.0,0.0,Green
2024,1,4,WN,720,-1.0,-17.0,628.0,0.0,0.0,0.0,Green
2024,1,6,DL,1200,-18.0,-21.0,237.0,0.0,0.0,0.0,Green
2024,1,5,UA,1832,-6.0,-14.0,127.0,0.0,0.0,0.0,Green
2024,1,7,DL,1225,-7.0,-17.0,306.0,0.0,0.0,0.0,Green
2024,1,3,AA,1659,6.0,9.0,554.0,0.0,0.0,0.0,Green
2024,1,1,AS,1135,12.0,-9.0,748.0,0.0,0.0,0.0,Green
2024,1,3,UA,2025,-4.0,-25.0,997.0,0.0,0.0,0.0,Green
2024,1,1,DL,1740,-1.0,12.0,1931.0,0.0,0.0,0.0,Green
2024,1,3,DL,1259,-3.0,4.0,1310.0,0.0,0.0,0.0,Green
2024,1,1,B6,1205,0.0,-13.0,1023.0,0.0,0.0,0.0,Green
2024,1,7,DL,1730,6.0,-15.0,978.0,0.0,0.0,0.0,Green
2024,1,3,UA,900,-9.0,17.0,462.0,0.0,0.0,0.0,Orange
2024,1,1,AA,752,-1.0,-13.0,396.0,0.0,0.0,0.0,Green
2024,1,6,NK,2019,34.0,23.0,1066.0,23.0,0.0,0.0,Orange
2024,1,7,AS,1125,143.0,132.0,129.0,0.0,0.0,132.0,Red
2024,1,3,AA,835,-3.0,-10.0,177.0,0.0,0.0,0.0,Green
2024,1,3,DL,600,-6.0,-28.0,526.0,0.0,0.0,0.0,Green
2024,1,1,WN,1115,-4.0,-21.0,371.0,0.0,0.0,0.0,Green
2024,1,7,DL,1100,-6.0,-46.0,1124.0,0.0,0.0,0.0,Green
2024,1,7,WN,600,-1.0,-4.0,925.0,0.0,0.0,0.0,Green
2024,1,1,WN,2010,1.0,-14.0,829.0,0.0,0.0,0.0,Green
2024,1,1,AS,1013,-4.0,0.0,1009.0,0.0,0.0,0.0,Green
2024,1,6,UA,1610,-8.0,-2.0,4962.0,0.0,0.0,0.0,Green
2024,1,2,AA,720,-7.0,-15.0,1440.0,0.0,0.0,0.0,Green
2024,1,4,B6,1630,19.0,39.0,1076.0,19.0,0.0,0.0,Orange
2024,1,1,UA,955,-6.0,-11.0,476.0,0.0,0.0,0.0,Green
2024,1,7,DL,1917,-7.0,17.0,679.0,17.0,0.0,0.0,Orange
2024,1,1,AA,1507,-7.0,-9.0,403.0,0.0,0.0,0.0,Green
2024,1,3,UA,2032,-6.0,-23.0,487.0,0.0,0.0,0.0,Green
2024,1,2,DL,1500,-6.0,-11.0,1142.0,0.0,0.0,0.0,Green
2024,1,4,WN,1810,14.0,12.0,646.0,0.0,0.0,0.0,Green
2024,1,1,DL,917,-9.0,-22.0,134.0,0.0,0.0,0.0,Green
2024,1,7,UA,1910,-3.0,-26.0,594.0,0.0,0.0,0.0,Green
2024,1,7,AA,730,-5.0,-9.0,67.0,0.0,0.0,0.0,Green
2024,1,1,WN,1150,1.0,-6.0,692.0,0.0,0.0,0.0,Green
2024,1,1,B6,1245,-11.0,-17.0,319.0,0.0,0.0,0.0,Green
2024,1,3,AA,1046,-6.0,-22.0,221.0,0.0,0.0,0.0,Green
2024,1,2,B6,1739,-13.0,-36.0,1035.0,0.0,0.0,0.0,Green
2024,1,5,DL,2120,-16.0,-31.0,1919.0,0.0,0.0,0.0,Green
2024,1,1,WN,1440,13.0,-24.0,2409.0,0.0,0.0,0.0,Green
2024,1,2,UA,1700,-10.0,-6.0,458.0,0.0,0.0,0.0,Green
2024,1,5,WN,1455,12.0,24.0,680.0,11.0,0.0,1.0,Orange
2024,1,2,F9,1615,53.0,51.0,406.0,5.0,0.0,46.0,Orange
2024,1,2,DL,1740,-5.0,-4.0,453.0,0.0,0.0,0.0,Green
2024,1,2,DL,2145,-2.0,-4.0,501.0,0.0,0.0,0.0,Green
2024,1,3,DL,1120,1.0,4.0,588.0,0.0,0.0,0.0,Green
2024,1,4,UA,1644,-6.0,-23.0,316.0,0.0,0.0,0.0,Green
2024,1,2,AA,1639,4.0,-3.0,1205.0,0.0,0.0,0.0,Green
2024,1,1,WN,1755,-6.0,-28.0,588.0,0.0,0.0,0.0,Green
2024,1,3,WN,1210,-5.0,-25.0,423.0,0.0,0.0,0.0,Green
2024,1,5,WN,1000,119.0,121.0,196.0,11.0,0.0,108.0,Red
2024,1,2,AA,1611,-4.0,-13.0,328.0,0.0,0.0,0.0,Green
2024,1,4,UA,1315,0.0,-17.0,1400.0,0.0,0.0,0.0,Green
2024,1,4,UA,1910,-5.0,-33.0,2133.0,0.0,0.0,0.0,Green
2024,1,6,AA,700,-3.0,6.0,204.0,0.0,0.0,0.0,Green
2024,1,2,F9,1453,-2.0,-6.0,950.0,0.0,0.0,0.0,Green
2024,1,4,WN,1900,1.0,-11.0,546.0,0.0,0.0,0.0,Green
2024,1,1,UA,1440,-1.0,0.0,476.0,0.0,0.0,0.0,Green
2024,1,6,NK,1825,-4.0,16.0,895.0,0.0,0.0,0.0,Orange
2024,1,3,AA,1226,0.0,-2.0,190.0,0.0,0.0,0.0,Green
2024,1,6,UA,1425,27.0,11.0,374.0,0.0,0.0,0.0,Green
2024,1,6,AA,1303,5.0,32.0,756.0,3.0,0.0,2.0,Orange
2024,1,3,AA,2011,-6.0,6.0,588.0,0.0,0.0,0.0,Green
2024,1,7,UA,1815,-2.0,-6.0,253.0,0.0,0.0,0.0,Green
2024,1,2,WN,1030,-4.0,4.0,1086.0,0.0,0.0,0.0,Green
2024,1,4,WN,2105,-6.0,-11.0,580.0,0.0,0.0,0.0,Green
2024,1,4,UA,1730,-10.0,-29.0,1222.0,0.0,0.0,0.0,Green
2024,1,1,AA,1104,77.0,69.0,647.0,3.0,0.0,66.0,Red
2024,1,2,DL,1355,-7.0,-31.0,431.0,0.0,0.0,0.0,Green
2024,1,7,DL,1220,3.0,-30.0,1969.0,0.0,0.0,0.0,Green
2024,1,6,UA,1430,335.0,312.0,419.0,6.0,0.0,306.0,Red
2024,1,5,WN,1450,23.0,-9.0,2349.0,0.0,0.0,0.0,Green
2024,1,2,DL,2125,13.0,-9.0,1027.0,0.0,0.0,0.0,Green
2024,1,5,AA,836,-8.0,-7.0,96.0,0.0,0.0,0.0,Green
2024,1,2,F9,1419,51.0,41.0,1310.0,0.0,0.0,41.0,Orange
2024,1,6,UA,710,-6.0,3.0,1182.0,0.0,0.0,0.0,Green
2024,1,3,WN,1840,-2.0,-15.0,1476.0,0.0,0.0,0.0,Green
2024,1,1,WN,1810,31.0,1.0,717.0,0.0,0.0,0.0,Green
2024,1,3,UA,700,-3.0,-19.0,305.0,0.0,0.0,0.0,Green
2024,1,3,WN,715,0.0,-13.0,1750.0,0.0,0.0,0.0,Green
2024,1,1,AA,1449,-6.0,-31.0,2845.0,0.0,0.0,0.0,Green
2024,1,6,UA,1914,30.0,31.0,73.0,19.0,0.0,11.0,Orange
2024,1,7,AA,1355,15.0,48.0,1081.0,0.0,7.0,8.0,Orange
2024,1,5,AA,1150,-5.0,-4.0,2176.0,0.0,0.0,0.0,Green
2024,1,3,WN,1830,84.0,81.0,1047.0,12.0,0.0,69.0,Red
2024,1,7,B6,1934,361.0,371.0,1237.0,0.0,124.0,237.0,Red
2024,1,4,AA,659,-3.0,-14.0,1521.0,0.0,0.0,0.0,Green
